city,hotelName,source,username,userRating,timeCmt,userCmt
Quy Nhơn,Maia Resort Quy Nhon,Traveloka,JINHUI,"10,0",14/05/2021,"If i go there again, i want to go there again."
Quy Nhơn,Maia Resort Quy Nhon,Traveloka,Youngseon,"10,0",03/04/2022,We had great time staying in there! all staffs and facilities were great and clean. Food was good as well. I will surely recommend this place to my friends.
Quy Nhơn,Maia Resort Quy Nhon,Traveloka,Hafriz,"10,0",07/08/2022,Very enjoyable time
Quy Nhơn,Maia Resort Quy Nhon,Traveloka,Dorothy,"10,0",08/09/2022,"I had an amazingly relaxing 3 days at maia resort, it s a beautiful compound with individual semi attached bungalows. The staff were friendly happy to see us greeted us on every contact. I was in 506 i felt like a vip, the items in the mini bar were free.. The welcome snacks were delicious as was the thank you bubble tea. I am already planning another stay at the resort for january 2023 i can t wait."
Quy Nhơn,Maia Resort Quy Nhon,GoogleMap,Nishio,"10,0",31/12/2022,環境 設備 スタッフの対応 全てが素晴らしかった 是非また訪れたい
Quy Nhơn,Maia Resort Quy Nhon,Traveloka,Verified traveler,"8,0",14/11/2023,"It was perfect for a retreat vacation filled with natural surroundings. I really enjoyed the time being a homebody stucking in the beautiful pool villa disconnected with the world. But there were some issues made me uncomfortable and inconvenience no breakfast buffet offered due to lack of customers, which was quite understandable but not acceptable to be noticed at the last minute. Plus disfunction of a/c due to dirty fillter which made me spend almost an hour to wait for fixing it and cleaning the floor caused by fillter changing. Most of all, communication with the reception via its own app messenger was delayed everytime. However, thanks to the great service of ms. Le and the executive chef vi restaurant, i could keep enjoying my time for the last of my days. The spa was also good to try and the all staff at the resort were very kind and supportive. I d like to visit there again and definately recommend it to my loved ones who want to have apeaceful holidays once its operation system gets improved."
Quy Nhơn,Maia Resort Quy Nhon,Traveloka,Lien,"10,0",18/06/2024,Best beach (clean and safe) along with the excellent service by the staff (from reception to room service to restaurant) thanks so much to maia for providing us with a fantastic stay. Keep up the great service drs huynh vo
Quy Nhơn,Maia Resort Quy Nhon,Traveloka,Duc,"10,0",05/09/2024,I love it
Quy Nhơn,Maia Resort Quy Nhon,Traveloka,Abid,"10,0",01/11/2024,Wonderful resort located 30mins from quy nhon centre.
Quy Nhơn,Maia Resort Quy Nhon,Traveloka,MAYUMI,"10,0",09/10/2024,"こちらのホテルに初めて宿泊しましたが スタッフのサービスは本当に素晴らしかったです 特に ハさん レさん ンガンさんが非常に親切で ホテルや料理だけでなく クイニョンの街についても教えてくださいました さらに ビさんにはいつも気にかけていただき 滞在がより快適になりましたことに感謝しています 英語もベトナム語も話せない私でも ホテルのアプリを使って スパ レストラン 交通手段の予約が簡単にできました スパの特典も素晴らしく 食事もおいしかったので 充実した休日を過ごすことができました スタッフの皆さんに感謝いたします またぜひ訪れたいと思います this was my first time staying at this hotel, and the staff s service was truly exceptional. In particular, ms.ha, ms.le, and ms.ngan were incredibly kind, teaching me not only about the hotel and its cuisine but also about the city of quy nhon. I am also very grateful to ms.vi, who constantly looked out for me, which made my stay even more comfortable. Even though i don t speak english or vietnamese, i was able to easily make reservations for the spa, restaurant, and transportation using the hotel s app. The spa benefits were fantastic, the food was delicious, and i was able to enjoy a fulfilling holiday. Thank you to all the staff. I would love to visit again."
Quy Nhơn,Maia Resort Quy Nhon,Traveloka,Mary Thuy,"10,0",28/01/2025,Overall the service was great. I think the property could be tidied up more in the rooms but they were prompt and responsive.
Quy Nhơn,Maia Resort Quy Nhon,Traveloka,Kevin,"10,0",19/01/2025,Great resort for a get away
Quy Nhơn,Maia Resort Quy Nhon,GoogleMap,Keisuke,"10,0",12/01/2025,Great experience
Quy Nhơn,Maia Resort Quy Nhon,GoogleMap,Jarrard,"8,0",29/03/2025,"A beautiful peaceful resort allowing for true relaxation. Garden view room was lovely, spacious, big batbroom/wardrobe area. Bed was hardish but not the worst. Pillows could have been lore supportive. The resort was quiet, not many people staying there. You can either get a free dinner or massage each day with your stay which we opted for the massages, these were very nice and relaxing. You get access to an app which provides you with so much information on the hotel, dining, extra activities, pools etc. The food could have been better for a 5 star resort, the lunch and dinners were underwhelming and bland. Breakfast buffet was lovely. The staff are very accommodating, even dropping off cakes and extra water each afternoon for free. This was a lovely getaway to a beautiful place."
Quy Nhơn,Maia Resort Quy Nhon,Traveloka,Aaron,"6,0",03/01/2025,"Bed mattress liner had blood stain on it from another guest, bugs in the room / shower as the shower door to the exterior does not properly seal. Very poor water pressure. I do not think the floors are ever mopped clean as there is a thin layer of grease on the floors which are visible in the daylight. Dining option at the restaurant was acceptable. Daily spa was the only highlight of this hotel."
Quy Nhơn,Mento Hotel Quy Nhon,GoogleMap,Nguyen M.,"6,6",14/05/2021,"Nhìn chung về khách sạn mới, vị trí thuận tiện. Nhưng mình đặt phòng 1 giường lớn nhưng khi nhận phòng là 2 giường nhỏ. Mình không hài lòng về cách phục vụ, khi có người trong phòng nhưng nhân viên quét dọn vẫn vô tư mở cửa phòng vào dọn dẹp. Còn đâu mọi thứ rất ok"
Quy Nhơn,Mento Hotel Quy Nhon,GoogleMap,Huynh V. A.,"9,7",06/08/2019,"Khách sạn sạch, đẹp, vị trí rất tốt."
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Pham N. N. A.,"5,8",25/07/2019,"Phòng ngủ rất rất nhỏ, phòng gym đề trên website phòng gym lớn, blah blah nhưng đây là sự thật bình thường mình ở khách sạn 5 sao tấp nập người check in đều được check out trễ 1 tiếng nhưng ở đây không được trễ 1 giây phút nào. Toilet thiết kế vòi sen rất rất tệ. Không xứng đáng đồng tiền chút nào. Lúc về không một ai mở cửa trong khi mình xách đồ nặng, nhân viên ngồi trong nhìn ra. Không xứng đáng 3 sao."
Quy Nhơn,Mento Hotel Quy Nhon,GoogleMap,Hang D.,"9,3",17/07/2019,Phòng và dịch vụ của mento thì rất ok nhưng 12h đêm vẫn còn bị làm phiền bởi loa hát rần rần của quán bar kế bên.
Quy Nhơn,Mento Hotel Quy Nhon,GoogleMap,Hoang T. T.,"8,5",01/06/2019,"Vị trí thuận tiện, trung tâm, gần biển, khách sạn mới, khá đẹp, sạch sẽ"
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Bui T. H.,"9,7",25/05/2019,"Phòng rộng, view đẹp, thuận tiện ăn uống"
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Dinh T. Y. N.,"9,0",20/05/2019,"Khách sạn sạch sẽ,tiếp tân ban ngày rất ok, còn ca trực đêm thì hơi khó chịu, hồ bơi chắc do lượng khách sử dụng nhìu nên nước lọc không kịp không được sạch lắm. Nói chung cho 8 điểm."
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Hoa K.,"9,7",12/05/2019,"Khách sạn sạch sẽ, đẹp đẽ, chất lượng hơn so với giá thành, ở vị trí trung tâm và gần biển, nhân viên thân thiện, nhiệt tình. Tuy nhiên bữa sáng hơi ít lựa chọn."
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Thao P. N.,"9,7",23/04/2019,Rat khuyen khich. Nhân viên thân thiện. Tầm nhìn rất tốt đến quảng trường chính và biển. Dịch vụ xông hơi miễn phí. Giá hợp lý. Chắc chắn sẽ ở lại trong chuyến thăm tiếp theo
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Hu Bi,"9,1",24/04/2019,"Mình đặt phòng superior room with city view mà chắc do mình check in muộn hết phòng nên kháchsạn xếp cho mình ở phòng không nhìn được thành phố, có cửa sổ to nhưng nhìn ra chỉ toàn thấy tường và nhà không nhìn được tp. Mình thắc mắc thì được đổi lên tầng 4 góc nhìn khá hơn 1 chút (như ảnh mình đã up). Tuy nhiên đổi lại thì kháchsạn rất sạch sẽ, nhân viên chu đáo nhiệt tình. Vị trí cũng rất thuận lợi. Gần chợ đêm và phố ẩm thực, đi bộ cũng tiện. Bên cạnh kháchsạn là quán bả, phần cách âm không ổn nên cứ đến tối là nhạc đập đến đêm luôn."
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Chi Chi,"8,5",16/04/2019,"Khách sạn sạch sẽ, nhân viên thân thiện."
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Thu N.,"9,7",29/03/2019,"Khách sạn ở trung tâm thànhphố , gần khu ẩm thực , gần biển . Kháchsạn mới sạch sẽ , nhân viên chu đáo nhiệt tình thân thiện . Buffet sáng khá ổn nhưng hơi ít món ."
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Do Thi K. Q.,"10,0",27/03/2019,"Khách sạn phục vụ tốt nhân viên lịch sự thân thiện. Vì mới khai trương nên phòng ốc và đồ dùng còn rất mới vị trí ngân trung tâm, gần biển tất thuận tiện. Tầng trên cũng là hồ bơi và khu vực nhà hàng nên sáng ăn buffet nhìn view rất đẹp."
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Pham D. H. v.,"6,3",13/10/2019,"Nhân viên lễ tân không thân thiệt, ăn sáng kém phong phú, gần trung tâm thành phố, nhân viên buồng phòng nhiệt tình, không có chỗ đậu xe ô tô, hồ bơi rộng"
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Nguyen T. T. L.,"10,0",08/10/2019,"Phòng sạch sẽ tiện nghi, hiện đại, gần khu trung tâm tiện đi lại. Nhân viên nhiệt tình, chuyên nghiệp. Mình rất hài lòng với dịch vụ"
Quy Nhơn,Mento Hotel Quy Nhon,GoogleMap,M M L.,"6,4",27/09/2019,"Uu điểm vị trí khách sạn gần biển, gần chợ đêm, gần khu ẩm thực, ho bơi đẹp. Nhược lễ tân thì chỉ có 1 bạn nam (thái) thân thiện, nhiệt tình với khách hàng, còn lễ tân nữ thì đúng chất má thiên hạ, nói chuyện với khách như ra lệnh, không có lấy 1 nụ cười, mặt mũi như mất sổ gạo, lúc nhận phòng tại quầy lễ tân, có 1 bạn đưa thẻ phòng cho mình, sau đó không nói gì thêm, mình phải hỏi lại, dạ vậy em tự lên phòng hay sao anh, bạn đó mới nói dạ có chị này đưa lên ạnh (quay qua quay lại hoang mang không thấy nữ lễ tân mới trong quầy đâu), thì thấy bạn nữ đi gần tới thang máy, không buồn nói với khách 1 nửa câu à chị đi theo em hay như thế này, mình tay xách nách mang rất nhiều hành lý, không hề có y cầm dùm bat cứ thứ gì, mình bỏ tiền ra để ở khách sạn 3 mà cứ như mình đi xin ở ké vậy, quá chán"
Quy Nhơn,Mento Hotel Quy Nhon,GoogleMap,Sn Nguyn N.,"9,7",25/09/2019,"Vị trí ngay sát trung tâm, dễ tìm không gian khách sạn đẹp, thoáng, view ban công đẹp, phòng đẹp hơn trong ảnh khách sạn đăng. Nhân viên lịch sự, thân thiện phòng ngủ sạch sẽ, toilet nước xả mạnh. Đồ ăn sáng buffet ổn xứng đáng với giá tiền. Chắc chắn sẽ quay lại."
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,NGUYEN C. Q.,"9,7",19/09/2019,"Khách sạn rất sạch sẽ, có hồ bơi và đồ ăn sáng cũng ngon. Mình có việc đột xuất check out trễ 1 tiếng nhưng kháchsạn vẫn rất vui vẻ, không phụ thu. Vị trí ngay trung tâm đi đâu cũng dễ. Rất ok"
Quy Nhơn,Mento Hotel Quy Nhon,GoogleMap,Tran H. D.,"9,4",17/09/2019,"Vị trí ngay công viên trung tâm, đi bộ 3p là tới biển. Nhân viên chuyên nghiệp. Dịch vụ tốt"
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Ariana T.,"6,9",13/08/2019,Đề nghị khách sạn có thêm dao cạo râu cho khách với tăng cường cách âm cho phòng. Ngoài ra bữa sáng nên đa dạng hơn.
Quy Nhơn,Mento Hotel Quy Nhon,GoogleMap,Chu Van Dang,"8,8",10/09/2019,"Minh rat hai long khi o khach san mento, nhan vien phuc vu rat chu dao, luon niem no voi khach! nhân viên vệ sinh phòng rất sạch sẽ neu co dip quay lai quy nhon du lich chac chan minh se quay o khach san mento!!! mình rất hài lòng và vô cùng ưng ý!!! hihi..."
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Jenny T.,"9,7",12/09/2019,"Phòng sạch sẽ vì khách sạn cũng vừa mới đi vào hoạt động. Luôn có nhạc du dương ở ngoài hành lang. Do cấu trúc có giếng trời, và có thể cách âm phòng chưa ổn lắm nên tiếng động ở sảnh có thể vang vọng lên các phòng. Vị trí trung tâm, rất thuận tiện đi lại. Tuy nhiên đồ ăn sáng không có nhiều sự lựa chọn. Nhưng bù lại nhân viên rất nhiệt tình. Lần sau sẽ quay lại."
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,trúc,"10,0",07/07/2022,Khách sạn tuyệt vời từ lễ tân tới nhân viên luôn. Nằm ở trung tâm đi đâu cũng tiện luôn. Thật mừng vì chuyến đi trọn vẹn. Chúc khách sạn sẽ luôn đông đúc nha
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Ha Thi Minh Nguyet,"6,8",20/04/2021,"Khách sạn có vị trí tốt, bể bơi trên tầng 10 hơi nhỏ, bữa sáng buffet ổn. Tuy nhiên, chúng tôi đặt phòng có cửa sổ view phố, thực tế phòng có cửa nhưng chỉ là ô thoáng, nhìn ra một bức tường chứ không view phố."
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Ng BZ,"10,0",22/03/2021,"Khách sạn ngay gần biển, thuận tiện cho việc đi lại, phòng ốc sạch sẽ. Nhân viên thân thiện, mình sẽ còn quay lại và giới thiệu khách sạn đến bạn bè nếu ghé thăm quy nhơn"
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,DOAN T. H.,"10,0",06/01/2021,"Khách sạn mới, sạch sẽ rất tốt, hồ bơi view sống ảo tốt, ngay khu phố ẩm thực, chỉ cần đi vài bước"
Quy Nhơn,Mento Hotel Quy Nhon,Traveloka,Do Phuong N.,"9,1",06/12/2020,"Vị trí hoàn hảo và nhân viên thân thiện. Phòng sạch sẽ với tầm nhìn tốt. Tôi có một kỳ nghỉ dễ chịu. Tuy nhiên, trải nghiệm của tôi sẽ tốt hơn nhiều nếu họ có thể làm gì đó với tiếng ồn từ quán rượu gần đó."
Quy Nhơn,Mento Hotel Quy Nhon,GoogleMap,Anh T. L.,"10,0",23/11/2020,"Khách sạn mới, đẹp, sạch sẽ, gần biển. Nhân viên lễ tân nam rất thân thiện"
